2698.789,2539.9,15.858,291093.6977,18268.71997,23.9924,25.4289,24.309,34.1021,22.2916,39.7643,9.1064,22.0588,13.805,33.072,22.898,21.3806,34.2393,84.6108,1971.0,0.592069691,68949.0,65620.0,4.8,13.1,1431.0,1034.0,841.0,412.0,429.0,270543.0,54513.0,19605.0,690.9,3053.0,15765.0,9358.0,6407.0,34908.0,11130.0,2662.6,5578.0,2506.0,8326.0,39.7,2.8,40.3,1503.0,269.0,383.0,487.0,364.0,1088.0,232.0,256.0,305.0,295.0,,14535.90107,,43828.80497,90699.39368,1.570331126,139.9,298.4,1014.6,49.6,18.2,17.4,39.7872,27.696,56364.63,135.2967595,55.78,3.412208677,16.64332894,3.97,4.66,3.96,4.3,4.66,4.69,4.49,4.56,5.34,0.69,-0.01,0.33,0.69,0.72,0.52,0.59,1.37,,4.3376,360.6203,2.8033,0.9517,33.1,33.2,30.9,30.4,2.97,34.3,29.41,45.5,30.0,22.0,33.4,38.5,23.8,29.6,31.1,30.0,15.437,63.775,18.411,10.484,2.23,2.59,2.14,100.0,7396.0,14144.0,73.3363,
2703.859,2542.2,16.083,283044.8908,18248.59913,23.777,25.3419,24.2811,34.1413,21.851,40.13,9.1259,21.6968,13.3691,33.0865,22.6166,22.1935,34.5927,83.2421,1885.0,0.505904455,68399.0,64673.0,5.4,13.0,1666.0,1120.0,959.0,519.0,440.0,308942.0,54454.0,19373.0,689.2,2881.0,15707.0,9301.0,6406.0,35081.0,11117.0,2666.8,5573.0,2513.0,8525.0,39.5,2.7,40.0,1109.0,146.0,206.0,428.0,329.0,955.0,166.0,189.0,273.0,327.0,,14375.07033,,42848.30333,91442.67308,1.601324503,139.8,299.3,1017.7,49.5,18.0,17.4,40.018,27.7862,56862.88,136.1659004,55.02,3.525990549,16.29469522,3.84,4.49,3.31,3.61,4.02,4.31,4.25,4.49,5.25,0.65,-0.53,-0.23,0.18,0.47,0.41,0.65,1.41,,4.3369,360.6203,2.8059,0.951,33.4,33.6,30.9,30.7,2.97,34.2,29.41,45.5,29.9,22.1,33.5,38.4,23.9,29.6,31.1,30.0,15.446,63.589,18.445,10.49,2.24,2.69,2.14,,7456.0,14239.0,71.5296,
2713.243,2551.4,16.331,285847.3937,18727.47521,23.5885,25.3999,24.309,34.3771,21.825,40.5413,9.0281,21.19,12.8895,32.7967,22.4375,22.2206,35.6528,82.2593,1845.0,0.509668508,69579.0,65959.0,5.2,12.6,1735.0,1002.0,896.0,465.0,431.0,299584.0,54813.0,19446.0,692.9,3004.0,15654.0,9242.0,6412.0,35367.0,11279.0,2677.3,5671.2,2520.0,8534.0,39.8,2.3,40.0,1289.0,218.0,288.0,466.0,317.0,1016.0,189.0,244.0,286.0,297.0,,14220.82331,,42054.74558,91452.32606,1.590993378,139.6,300.1,1015.9,49.7,18.1,17.5,40.5152,27.8319,57711.4,137.212078,55.73,3.48704468,16.35770331,3.92,4.16,3.23,3.55,4.04,4.29,4.28,4.45,5.2,0.24,-0.69,-0.37,0.12,0.37,0.36,0.53,1.28,,4.3388,360.2305,2.8095,0.963,33.4,33.6,30.8,30.8,2.97,34.1,29.54,45.6,29.9,22.2,33.6,38.3,23.9,29.6,31.2,30.1,15.502,63.665,18.561,10.512,2.23,2.61,2.14,,7582.0,14413.0,71.4718,
2719.777,2557.6,16.002,276978.5849,18447.79548,23.5616,25.5449,24.4765,34.5735,22.0324,40.6785,9.0575,20.9969,12.7151,32.848,22.3096,21.9496,34.6712,81.4711,1822.0,0.510507145,69626.0,66057.0,5.1,11.9,1718.0,1074.0,797.0,408.0,389.0,317341.0,54475.0,19374.0,685.8,3021.0,15575.0,9169.0,6406.0,35101.0,11157.0,2671.7,5596.8,2523.0,8432.0,39.6,2.6,40.1,1271.0,215.0,298.0,458.0,300.0,1052.0,224.0,240.0,302.0,286.0,,14392.94042,,41591.20103,92002.54588,1.621986755,139.6,300.9,1017.6,49.7,18.2,17.7,40.8926,27.8235,57951.03,137.292182,55.22,3.525298805,16.17449529,3.85,4.25,3.29,3.58,4.21,4.49,4.35,4.46,5.28,0.4,-0.56,-0.27,0.36,0.64,0.5,0.61,1.43,,4.3245,360.4903,2.806,0.9781,33.4,33.6,30.8,30.8,2.97,34.1,29.57,45.7,29.8,22.2,33.6,38.2,24.0,29.6,31.3,30.1,15.518,63.658,18.553,10.54,2.24,2.64,2.14,93.3,7673.0,14559.0,71.6858,
2721.855,2557.0,15.998,279357.6743,18422.64443,23.2654,25.2549,24.1974,34.3378,21.7991,40.45,8.9401,20.659,12.3083,32.8768,22.0538,22.0851,34.5141,80.2236,1782.0,0.473181094,69934.0,66168.0,5.4,11.9,1738.0,1182.0,854.0,458.0,396.0,321768.0,54348.0,19240.0,682.0,2999.0,15466.0,9078.0,6388.0,35108.0,11147.0,2668.0,5594.8,2528.0,8432.0,39.5,2.4,39.9,1247.0,208.0,323.0,408.0,308.0,958.0,176.0,213.0,285.0,284.0,,14668.51589,,41404.25714,92205.25845,1.632317881,139.6,302.3,1020.9,50.0,18.3,17.9,41.3564,27.7933,58387.06,138.1615239,57.26,3.405518687,16.73863965,3.32,3.81,2.46,2.74,3.36,4.12,4.15,4.45,5.26,0.49,-0.86,-0.58,0.04,0.8,0.83,1.13,1.94,,4.315,361.2717,2.8027,0.9824,33.4,33.6,30.9,30.4,2.97,34.2,29.61,45.7,29.8,22.2,33.6,38.1,24.0,29.6,31.3,30.1,15.525,63.485,18.549,10.56,2.24,2.64,2.14,,7805.0,14816.0,71.1864,
2726.734,2561.9,16.031,277446.1706,18237.53267,23.1846,25.1099,24.0578,34.0235,20.9696,40.5414,8.8325,20.6831,12.3809,32.6042,22.0026,22.3019,35.378,79.7275,1717.0,0.447601668,69745.0,65909.0,5.5,12.6,1709.0,1184.0,921.0,521.0,400.0,334039.0,54306.0,19170.0,663.1,3002.0,15413.0,9035.0,6378.0,35136.0,11142.0,2667.0,5597.3,2536.0,8442.0,39.6,2.4,39.9,1197.0,198.0,306.0,394.0,299.0,999.0,219.0,224.0,268.0,288.0,,14169.09412,,40797.64328,92572.07166,1.642649007,140.2,304.1,1029.1,50.5,18.5,18.1,41.3958,27.8032,58746.71,138.5208913,55.84,3.492120344,16.40282021,3.23,3.39,2.3,2.71,3.2,3.79,3.9,4.41,5.22,0.16,-0.93,-0.52,-0.03,0.56,0.67,1.18,1.99,,4.3135,359.3245,2.8084,0.9786,33.5,33.7,30.8,30.4,2.97,34.2,29.55,45.8,29.8,22.3,33.5,38.1,24.1,29.7,31.3,30.1,15.553,63.491,18.578,10.586,2.25,2.66,2.14,,7853.0,15028.0,73.002,
2722.383,2555.4,16.016,277095.3541,18299.90728,23.1577,25.0519,24.0578,34.1021,21.2029,40.5414,8.7151,20.5866,12.3083,32.4329,21.9003,22.3832,35.1031,79.0505,1696.0,0.429802332,69841.0,65895.0,5.6,12.2,1746.0,1287.0,927.0,517.0,410.0,361521.0,54272.0,19105.0,682.8,2973.0,15360.0,9007.0,6353.0,35167.0,11141.0,2691.3,5592.3,2543.0,8472.0,39.4,2.4,39.7,1344.0,229.0,283.0,479.0,353.0,994.0,208.0,230.0,270.0,286.0,,15031.56072,,41114.30334,92398.31804,1.652980133,141.3,306.9,1036.5,50.3,18.5,18.2,41.3249,27.8468,58947.15,138.9935157,56.51,3.450716687,16.6785834,2.98,3.34,2.3,2.59,2.95,3.62,3.8,4.28,5.08,0.36,-0.68,-0.39,-0.03,0.64,0.82,1.3,2.1,,4.3107,358.8088,2.8102,0.9699,33.4,33.6,30.8,29.8,2.97,34.2,29.61,45.8,29.8,22.3,33.6,38.1,24.1,29.7,31.3,30.2,15.579,63.505,18.619,10.604,2.26,2.68,2.15,97.2,7881.0,15208.0,73.0803,
2725.93,2556.1,16.092,281589.7872,18282.80457,22.9153,24.849,23.9183,33.9449,20.9437,40.4042,8.6369,20.2487,12.1484,32.2041,21.67,22.5729,35.1031,77.9187,1631.0,0.419927909,70151.0,66267.0,5.5,12.9,1677.0,1213.0,982.0,516.0,466.0,353888.0,54227.0,19057.0,678.3,2959.0,15330.0,8985.0,6345.0,35170.0,11124.0,2676.7,5591.1,2549.0,8494.0,39.1,2.3,39.4,1097.0,194.0,292.0,384.0,227.0,984.0,205.0,220.0,264.0,295.0,,14926.22129,,41223.03602,92552.7657,1.632317881,141.2,308.4,1041.5,49.9,18.6,18.3,41.4006,27.9041,59364.65,139.7144034,54.81,3.557744937,16.25687907,2.6,3.39,2.48,2.83,3.07,3.61,3.8,4.25,5.01,0.79,-0.12,0.23,0.47,1.01,1.2,1.65,2.41,,4.3068,358.8088,2.8127,0.9726,33.4,33.7,30.8,30.0,2.97,34.2,29.61,45.9,29.6,22.4,33.6,37.9,24.2,29.7,31.3,30.2,15.588,63.227,18.63,10.626,2.26,2.68,2.16,,7854.0,15282.0,74.0062,
2733.981,2564.1,16.17,276281.2293,18443.77131,22.8884,24.994,24.0299,34.2985,21.177,40.8156,8.5684,20.1763,12.0031,32.0098,21.6444,22.6,35.2994,77.5287,1564.0,0.367826905,69884.0,65632.0,6.1,13.5,1766.0,1282.0,1189.0,623.0,566.0,375119.0,54142.0,18952.0,677.2,2956.0,15231.0,8902.0,6329.0,35190.0,11117.0,2672.0,5596.8,2548.0,8502.0,39.4,2.4,39.7,1246.0,286.0,272.0,386.0,302.0,972.0,196.0,232.0,263.0,281.0,,13829.56256,,40473.35285,92475.54187,1.642649007,140.9,309.5,1040.3,50.1,18.8,18.6,41.5247,27.9869,59628.99,139.7445278,53.73,3.629257398,15.90630226,2.47,3.3,2.3,2.73,3.04,3.76,3.89,4.3,5.11,0.83,-0.17,0.26,0.57,1.29,1.42,1.83,2.64,,4.3083,358.8088,2.8116,0.9787,33.7,34.0,30.8,30.2,2.97,34.3,29.75,46.0,29.6,22.4,33.7,37.9,24.2,29.7,31.4,30.3,15.606,63.174,18.661,10.639,2.27,2.69,2.16,,7812.0,15276.0,75.8775,
2722.236,2549.4,16.114,273580.9078,18180.18826,22.5653,24.733,23.7508,33.6699,20.4772,40.4042,8.5488,19.6454,11.4945,31.6746,21.2351,22.6813,34.7497,75.7724,1540.0,0.355658199,70439.0,66109.0,6.1,13.9,1718.0,1367.0,1223.0,673.0,550.0,383790.0,53961.0,18799.0,666.3,2936.0,15112.0,8802.0,6310.0,35162.0,11076.0,2667.4,5575.0,2557.0,8516.0,39.0,2.1,39.3,1246.0,302.0,277.0,391.0,276.0,979.0,205.0,223.0,274.0,277.0,,13856.83795,,40035.56078,92523.80677,1.652980133,140.9,310.9,1044.0,50.3,19.0,18.9,41.6827,27.9885,59874.01,140.4504105,55.47,3.515413737,16.50003961,2.44,3.28,2.37,2.66,3.08,3.81,3.93,4.31,5.08,0.84,-0.07,0.22,0.64,1.37,1.49,1.87,2.64,,4.3074,359.9712,2.8136,0.9768,33.7,34.0,30.7,30.2,2.97,33.4,29.78,45.9,29.6,22.5,33.8,37.8,24.3,29.7,31.5,30.3,15.659,63.588,18.727,10.664,2.26,2.69,2.15,90.1,7769.0,15307.0,77.0858,
2709.794,2534.5,15.916,275729.4584,18047.39069,22.1344,24.385,23.4438,33.4342,19.7773,40.3585,8.3532,19.1144,10.9568,31.587,20.8769,22.7626,34.9853,74.2557,1467.0,0.317738791,70395.0,65778.0,6.6,12.4,2102.0,1468.0,1142.0,588.0,554.0,372391.0,53742.0,18548.0,658.0,2862.0,14947.0,8681.0,6266.0,35194.0,11045.0,2663.6,5564.1,2560.0,8597.0,38.0,2.0,38.4,1063.0,145.0,247.0,352.0,319.0,951.0,169.0,238.0,280.0,264.0,,14035.53877,,39725.57728,91433.0201,1.642649007,140.7,312.4,1048.0,49.8,19.3,19.2,42.1051,28.1212,60025.31,141.4356975,56.8,3.433098592,16.97122938,1.98,3.23,2.25,2.5,2.86,3.67,3.84,4.35,5.1,1.25,0.27,0.52,0.88,1.69,1.86,2.37,3.12,,4.3057,359.5829,2.8074,0.9825,33.6,33.8,30.7,30.3,2.97,33.0,29.81,45.9,29.7,22.6,33.9,37.9,24.3,29.8,31.6,30.4,15.662,63.129,18.754,10.677,2.26,2.71,2.16,,7703.0,15435.0,78.2554,
2734.05,2556.6,15.956,265935.1877,18061.47529,22.1613,24.356,23.388,33.1591,19.0515,40.4956,8.4119,19.2833,11.0876,31.7133,20.9025,23.0065,35.2995,74.1095,1468.0,0.314279598,70447.0,65776.0,6.6,13.7,1884.0,1477.0,1328.0,688.0,640.0,380579.0,53683.0,18508.0,652.4,2909.0,14863.0,8592.0,6271.0,35175.0,11038.0,2659.4,5565.5,2565.0,8564.0,39.2,2.1,39.3,1183.0,148.0,311.0,430.0,294.0,969.0,172.0,236.0,275.0,286.0,,13253.95781,,39516.69609,91153.0837,1.663311258,141.1,314.1,1052.6,49.1,19.3,19.3,42.0358,28.1882,60671.85,141.6573663,59.72,3.259661755,17.91780742,1.45,2.98,2.24,2.47,2.81,3.67,3.84,4.32,5.1,1.53,0.79,1.02,1.36,2.22,2.39,2.87,3.65,,4.3066,358.9375,2.8064,0.9931,33.6,33.8,30.6,30.4,2.97,32.3,29.84,46.0,29.7,22.6,33.8,37.8,24.4,29.8,31.6,30.4,15.665,63.281,18.749,10.676,2.27,2.72,2.16,,7562.0,15317.0,79.3604,
